respondent_id,学校種_canon,学校名_canon,column_key,column,choice
548,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
549,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
549,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
549,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
550,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
550,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
550,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
551,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
551,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
551,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
552,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
552,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
552,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
553,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
553,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),URLリコメンド
553,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
554,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
554,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
554,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),URLリコメンド
554,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
555,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
555,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
555,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),クイズ集計
556,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
556,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
556,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
557,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
557,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
557,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
557,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
558,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
558,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
558,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
559,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
559,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
559,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
560,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
560,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
560,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
561,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
561,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
561,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
562,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
562,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
562,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
562,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
563,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
563,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
563,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
564,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
564,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
564,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
564,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
564,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
564,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),メモ分析(ぶんせき)
565,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
565,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
565,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
565,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
566,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
566,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
566,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
567,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
567,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
567,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
567,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
568,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
568,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
568,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
569,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
569,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
569,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
569,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
570,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
570,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
570,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
571,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
571,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
571,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
572,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
572,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
572,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
573,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
573,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
573,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
574,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
574,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
574,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
574,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
575,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
575,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",社会
575,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
575,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
575,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
576,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
576,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
576,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
577,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
577,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
577,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
577,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
577,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),辞書
577,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
578,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
578,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
578,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
579,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
579,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
579,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
579,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
579,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
579,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
579,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
580,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
580,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
580,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
581,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
581,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),解答を見る
581,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
582,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
582,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
582,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
583,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
583,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
583,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
584,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",国語
584,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",社会
584,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
584,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
584,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
584,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
584,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
585,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
585,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
585,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
586,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
586,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
586,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
586,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
587,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
587,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),URLリコメンド
587,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
587,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
587,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
587,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
588,中学校,西京高等学校付属中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
588,中学校,西京高等学校付属中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
588,中学校,西京高等学校付属中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
588,中学校,西京高等学校付属中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
588,中学校,西京高等学校付属中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
589,中学校,西京高等学校付属中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
589,中学校,西京高等学校付属中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
589,中学校,西京高等学校付属中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
590,中学校,西京付属中,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
590,中学校,西京付属中,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
590,中学校,西京付属中,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
590,中学校,西京付属中,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
591,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
591,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
591,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
592,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
592,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
592,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
593,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
593,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
593,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
594,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
594,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
594,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
595,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
595,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
595,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
596,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
596,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
596,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
596,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
596,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
597,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
597,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
597,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
598,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
598,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
598,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
599,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
599,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
599,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
599,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
599,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
599,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),メモ分析(ぶんせき)
599,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
599,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
600,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
600,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
600,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
600,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
